"battle-pieces" "chapman-iliad" "chapman-odyssey" "confidence-man" "hawthorne-and-his-mosses" "israel-potter" "milton-complete" "moby-dick" "piazza-tales" "pierre" "shakespeare-complete"
"peleg" 0 0 0 0 0 0 0 0.0332769343975703 0 0 0
"removed" 0.00651656837509368 0 0 0.00213791702744017 0 0.00918048840198299 0.000705412631118573 0.00468689216867188 0.0149859506712457 0.00715358752414336 0.00358879339449346
"rev" 0 0.0156518109724992 0.0222072939857096 0 0 0.0015300814003305 0 0.000937378433734375 0 0.000650326138558487 0
"sands" 0.00325828418754684 0.00405787691879609 0.00666218819571288 0 0 0 0.00352706315559286 0.00140606765060156 0 0.00130065227711697 0.00544964922867526
"seamen" 0 0.000579696702685155 0.00222072939857096 0 0 0.00765040700165249 0 0.0196849471084219 0.0224789260068686 0 0.000132918273870128
"servingman" 0 0 0.00055518234964274 0 0 0 0 0 0 0 0.00930427917090897
"solid" 0.00977485256264051 0.00753605713490702 0.00721737054535562 0.00106895851372008 0 0.00459024420099149 0.00564330104894858 0.00796771668674219 0.00124882922260381 0.00585293524702638 0.000398754821610385
"steward" 0.00651656837509368 0 0.00055518234964274 0.0064137510823205 0 0 0.000705412631118573 0.00796771668674219 0.0137371214486419 0 0.00438630303771423
"stole" 0.00325828418754684 0.00463757362148124 0.00333109409785644 0.00320687554116025 0.0141663125088539 0.0107105698023135 0.00493788841783001 0.00281213530120313 0.00374648766781143 0.00780391366270184 0.00225961065579218
"strangers" 0 0 0.00666218819571288 0.0138964606783611 0 0.0107105698023135 0 0.00328082451807031 0.0137371214486419 0.00260130455423395 0.00225961065579218
"theseus" 0 0.000579696702685155 0.00111036469928548 0 0 0 0 0 0 0 0.00903844262316872
"thief" 0.00325828418754684 0.000579696702685155 0.00111036469928548 0.00106895851372008 0 0.00612032560132199 0.00211623789335572 0 0.00124882922260381 0.00130065227711697 0.00744342333672718
"thurio" 0 0 0 0 0 0 0 0 0 0 0.0094371974447791
"treason" 0.00651656837509368 0 0 0.00106895851372008 0 0 0.00211623789335572 0 0 0 0.00863968780155833
"whalemen" 0 0 0 0 0 0 0 0.0318708667469688 0.00374648766781143 0 0
"absent" 0.00651656837509368 0.00231878681074062 0.00444145879714192 0.00106895851372008 0 0.00459024420099149 0.00493788841783001 0.00281213530120313 0.00624414611301904 0.00390195683135092 0.00372171166836359
"amidst" 0 0.00289848351342578 0.0205417469367814 0 0 0 0.0169299031468457 0.000468689216867188 0.00124882922260381 0.000650326138558487 0.000132918273870128
"assay" 0.00325828418754684 0.00811575383759217 0.0199865645871386 0 0 0 0.00564330104894858 0 0 0 0.00146210101257141
"bought" 0 0.00289848351342578 0.00388627644749918 0.00534479256860041 0 0.003060162800661 0.00282165052447429 0.000468689216867188 0 0.00455228296990941 0.005183812680935
"box" 0 0 0 0.0171033362195213 0 0.015300814003305 0 0.00421820295180469 0.00374648766781143 0.00845423980126033 0.00252544720353244
"caliban" 0 0 0 0 0 0 0 0 0 0 0.00930427917090897
"contempt" 0 0.00347818021611093 0.0027759117482137 0.00320687554116025 0 0.0015300814003305 0.00705412631118573 0 0 0.000650326138558487 0.00584840405028564
"crowd" 0.0130331367501874 0.00231878681074062 0.00111036469928548 0.0213791702744017 0 0.0137707326029745 0.00141082526223715 0.00421820295180469 0.00874180455822666 0.0052026091084679 0.000664591369350641
"deceived" 0.00651656837509368 0 0.00055518234964274 0.0064137510823205 0.0141663125088539 0 0 0.000937378433734375 0.00499531689041524 0.00260130455423395 0.00664591369350641
"deeper" 0.00651656837509368 0 0.00055518234964274 0.0064137510823205 0.0141663125088539 0.00612032560132199 0.00211623789335572 0.00890509512047656 0.00624414611301904 0.0123561966326113 0.00132918273870128
"discover" 0 0.00347818021611093 0.0083277352446411 0.00106895851372008 0 0.00459024420099149 0.00423247578671144 0.00328082451807031 0 0.00130065227711697 0.00398754821610385
"eager" 0.019549705125281 0.00869545054027733 0.00222072939857096 0.00320687554116025 0 0.00918048840198299 0.00211623789335572 0.00609295981927344 0.00874180455822666 0.0052026091084679 0.000664591369350641
"err" 0 0.00405787691879609 0.0177658351885677 0.00534479256860041 0 0 0.00423247578671144 0.000468689216867188 0.00374648766781143 0.00260130455423395 0.00159501928644154
"for^t" 0 0 0 0 0 0 0 0 0 0 0.00930427917090897
"francis" 0 0 0 0.00106895851372008 0 0 0 0 0.00124882922260381 0 0.00903844262316872
"grecians" 0 0.0313036219449984 0.00499664114678466 0 0 0 0 0 0 0 0.000930427917090898
"gross" 0 0.000579696702685155 0.0027759117482137 0 0.0141663125088539 0 0.00634871368006716 0.000468689216867188 0 0.00195097841567546 0.00664591369350641
"humbly" 0 0.00347818021611093 0.00111036469928548 0.00320687554116025 0 0.0015300814003305 0.00141082526223715 0.000937378433734375 0 0.00260130455423395 0.00664591369350641
"ignorance" 0 0.000579696702685155 0.00055518234964274 0.00427583405488033 0 0.003060162800661 0.00352706315559286 0.00515558138553906 0.00124882922260381 0.00585293524702638 0.00478505785932462
"latter" 0.00651656837509368 0 0 0.00427583405488033 0.0141663125088539 0.0168308954036355 0.00564330104894858 0.00703033825300781 0.00749297533562285 0.00455228296990941 0.00212669238192205
"mast" 0 0.00231878681074062 0.014989923440354 0 0 0.00459024420099149 0.000705412631118573 0.0131232980722813 0.00249765844520762 0 0.000664591369350641
"peril" 0.0162914209377342 0.00173909010805547 0.00166554704892822 0 0 0.00612032560132199 0.00211623789335572 0.00562427060240625 0 0.00130065227711697 0.00505089440706487
"plant" 0 0.00637666372953671 0.00333109409785644 0.00213791702744017 0 0.003060162800661 0.0141082526223715 0.00140606765060156 0 0.00650326138558487 0.00212669238192205
"quarter" 0.00651656837509368 0.00347818021611093 0.00055518234964274 0.00320687554116025 0 0.03060162800661 0.000705412631118573 0.00703033825300781 0.00249765844520762 0.00260130455423395 0.00212669238192205
"reward" 0 0.00289848351342578 0.00388627644749918 0.00534479256860041 0 0.00765040700165249 0.00917036420454145 0.00187475686746875 0.00249765844520762 0.00130065227711697 0.00358879339449346
"serious" 0.00325828418754684 0.00347818021611093 0.00444145879714192 0.00855166810976066 0 0.00765040700165249 0.00141082526223715 0.00468689216867188 0.00499531689041524 0.00325163069279244 0.00279128375127269
"sleeps" 0.00977485256264051 0.00405787691879609 0.00166554704892822 0.00106895851372008 0 0 0.00282165052447429 0.00328082451807031 0 0.00130065227711697 0.00571548577641551
"solitary" 0 0.000579696702685155 0.00055518234964274 0.00855166810976066 0 0.0137707326029745 0.00141082526223715 0.00890509512047656 0.0162347798938495 0.00975489207837731 0.000265836547740256
"sweat" 0 0.0144924175671289 0.00222072939857096 0 0 0.003060162800661 0.00282165052447429 0.00140606765060156 0 0 0.0042533847638441
"torn" 0.00651656837509368 0.00695636043222186 0.00499664114678466 0 0 0.00612032560132199 0.00352706315559286 0.00703033825300781 0.00374648766781143 0.00585293524702638 0.00146210101257141
"ambition" 0 0.00173909010805547 0.00111036469928548 0.00106895851372008 0 0.003060162800661 0.00705412631118573 0.00140606765060156 0.00624414611301904 0.0052026091084679 0.00465213958545449
"anchor" 0.0162914209377342 0.00173909010805547 0.0083277352446411 0.00106895851372008 0 0.012240651202644 0.000705412631118573 0.00890509512047656 0.0162347798938495 0 0.000531673095480513
"band" 0.0228079893128279 0.00463757362148124 0.00111036469928548 0.00213791702744017 0 0.012240651202644 0.00634871368006716 0.00281213530120313 0.00999063378083047 0.000650326138558487 0.00239252892966231
"bands" 0.00651656837509368 0.0179705977832398 0.00499664114678466 0 0 0.0015300814003305 0.0077595389423043 0.00140606765060156 0.00124882922260381 0 0.00146210101257141
"belly" 0 0.00347818021611093 0.0116588293424975 0.00106895851372008 0 0.0015300814003305 0.00141082526223715 0.00421820295180469 0 0.000650326138558487 0.00372171166836359
"bend" 0 0.00289848351342578 0.00166554704892822 0 0 0.0015300814003305 0.00987577683566002 0.00234344608433594 0.00124882922260381 0.00130065227711697 0.00505089440706487
"charm" 0.0162914209377342 0.000579696702685155 0.00222072939857096 0.00534479256860041 0.0424989375265618 0.0015300814003305 0.00634871368006716 0.00328082451807031 0.00749297533562285 0.00195097841567546 0.00332295684675321
"civil" 0.0358411260630152 0 0.00333109409785644 0.00106895851372008 0 0.003060162800661 0.00493788841783001 0.000937378433734375 0.00249765844520762 0.00130065227711697 0.00478505785932462
"compass" 0 0.00231878681074062 0.0055518234964274 0 0 0.003060162800661 0.00493788841783001 0.00703033825300781 0.00124882922260381 0.00260130455423395 0.00345587512062333
"conquest" 0 0.0191299911886101 0.00333109409785644 0 0 0 0.0077595389423043 0.000468689216867188 0 0 0.00239252892966231
"drown" 0 0.00347818021611093 0.00721737054535562 0.00106895851372008 0 0.003060162800661 0.000705412631118573 0.00281213530120313 0.00124882922260381 0.00130065227711697 0.00491797613319474
"evermore" 0 0.0121736307563883 0.00888291759428384 0 0 0 0.00211623789335572 0.00140606765060156 0.00374648766781143 0.000650326138558487 0.00292420202514282
"expect" 0 0.00579696702685155 0.00111036469928548 0.00320687554116025 0 0.003060162800661 0.00917036420454145 0.00187475686746875 0 0.00325163069279244 0.00398754821610385
"fill^d" 0 0.0191299911886101 0 0 0 0 0.0141082526223715 0 0 0 0.00212669238192205
"forever" 0.0228079893128279 0 0 0.00534479256860041 0.0141663125088539 0.00459024420099149 0.000705412631118573 0 0.00499531689041524 0.0292646762351319 0.000398754821610385
"gallant" 0.00325828418754684 0.00115939340537031 0.00055518234964274 0.00106895851372008 0 0.0015300814003305 0 0.00328082451807031 0.00124882922260381 0.00195097841567546 0.00691175024124667
"happened" 0 0 0 0.0160343777058012 0 0.00918048840198299 0 0.007499027469875 0.0137371214486419 0.0117058704940528 0.000398754821610385
"instance" 0 0.00173909010805547 0.00111036469928548 0.0138964606783611 0.0141663125088539 0.003060162800661 0 0.00843640590360938 0.00749297533562285 0.00260130455423395 0.00265836547740256
"leisure" 0 0.000579696702685155 0.00111036469928548 0.00427583405488033 0 0.0015300814003305 0.00141082526223715 0.00140606765060156 0.00499531689041524 0.00195097841567546 0.00651299541963628
"lust" 0 0.00579696702685155 0.0055518234964274 0 0 0 0.00634871368006716 0 0 0 0.00531673095480513
"mouths" 0 0.00231878681074062 0.0027759117482137 0 0.0141663125088539 0.003060162800661 0.0077595389423043 0.00421820295180469 0.00249765844520762 0.00130065227711697 0.00438630303771423
"naught" 0.0260662735003747 0 0 0.00213791702744017 0 0.003060162800661 0.00846495157342287 0.00562427060240625 0.00624414611301904 0.00455228296990941 0.00279128375127269
"pip" 0 0 0 0.00106895851372008 0 0 0 0.0314021775301016 0 0 0.000132918273870128
"ransom" 0 0.00985484394564764 0.00111036469928548 0 0 0.003060162800661 0.00705412631118573 0 0 0.000650326138558487 0.00491797613319474
"repent" 0 0.00115939340537031 0 0.00106895851372008 0 0.0015300814003305 0.00423247578671144 0.000468689216867188 0 0.00130065227711697 0.00744342333672718
"return^d" 0 0.00927514724296248 0 0 0 0 0.0176353157779643 0 0 0 0.00372171166836359
"sigh" 0.00977485256264051 0.00173909010805547 0.00610700584607014 0.00213791702744017 0 0 0.000705412631118573 0.000468689216867188 0 0.000650326138558487 0.00624715887189603
"strain" 0.0228079893128279 0.00115939340537031 0.00666218819571288 0.00213791702744017 0 0 0.00141082526223715 0.00562427060240625 0 0.00260130455423395 0.00372171166836359
"thereby" 0.00325828418754684 0 0.00166554704892822 0.00213791702744017 0.0141663125088539 0.0015300814003305 0.0077595389423043 0.00843640590360938 0.00374648766781143 0.00650326138558487 0.00252544720353244
"troubled" 0.00325828418754684 0.0052172703241664 0.00388627644749918 0.00213791702744017 0 0.00459024420099149 0.00141082526223715 0.00703033825300781 0.00499531689041524 0.00130065227711697 0.00319003857288308
"tybalt" 0 0 0 0 0 0 0 0 0 0 0.00917136089703885
"verse" 0.0130331367501874 0.0110142373510179 0.00499664114678466 0.00106895851372008 0.0141663125088539 0 0.0112866020978972 0.000468689216867188 0 0.000650326138558487 0.00225961065579218
"wanted" 0.00325828418754684 0.00289848351342578 0.00111036469928548 0.00962062662348074 0 0.0168308954036355 0.00705412631118573 0.00421820295180469 0.0137371214486419 0.00260130455423395 0.000930427917090898
"weed" 0.0162914209377342 0.00347818021611093 0.0138795587410685 0.0160343777058012 0 0.0015300814003305 0.00211623789335572 0 0 0.000650326138558487 0.00172793756031167
"wilderness" 0.0358411260630152 0 0.00166554704892822 0.00427583405488033 0.0141663125088539 0.0168308954036355 0.0141082526223715 0.00187475686746875 0.00374648766781143 0.00390195683135092 0.000797509643220769
"aim" 0.0130331367501874 0.00347818021611093 0.00499664114678466 0.00320687554116025 0 0.00459024420099149 0.00493788841783001 0.00140606765060156 0 0.00195097841567546 0.00398754821610385
"bay" 0.0293245576879215 0.00231878681074062 0 0 0 0.003060162800661 0.00352706315559286 0.0037495137349375 0.0137371214486419 0.0052026091084679 0.00279128375127269
"bind" 0.00325828418754684 0.00637666372953671 0.0055518234964274 0 0 0 0.00564330104894858 0.000937378433734375 0.00124882922260381 0.00260130455423395 0.00412046648997397
"bulk" 0.00325828418754684 0.000579696702685155 0.00499664114678466 0.00213791702744017 0 0.003060162800661 0.00282165052447429 0.01499805493975 0 0.00195097841567546 0.0018608558341818
"cap" 0.0162914209377342 0.00173909010805547 0 0.00534479256860041 0 0.003060162800661 0.000705412631118573 0.00281213530120313 0 0.00260130455423395 0.00558256750254538
"cell" 0 0 0.00055518234964274 0.00106895851372008 0 0.018360976803966 0.00493788841783001 0.000468689216867188 0.00124882922260381 0.00390195683135092 0.005183812680935
"completely" 0 0 0 0.00213791702744017 0 0.0137707326029745 0 0.0154667441566172 0.00249765844520762 0.0143071750482867 0
"delicate" 0 0 0.00610700584607014 0.00427583405488033 0 0.003060162800661 0 0.00328082451807031 0.00249765844520762 0.00910456593981882 0.00372171166836359
"descended" 0 0.00405787691879609 0.00721737054535562 0.00106895851372008 0 0.00765040700165249 0.00846495157342287 0.00234344608433594 0.00624414611301904 0.00780391366270184 0.00106334619096103
"dignity" 0 0.000579696702685155 0.00166554704892822 0.00534479256860041 0 0.003060162800661 0.00282165052447429 0.00937378433734375 0.00249765844520762 0.00260130455423395 0.00358879339449346
"elbow" 0 0.00231878681074062 0 0.00213791702744017 0 0.00459024420099149 0 0.000468689216867188 0 0.00260130455423395 0.00717758678898692
"entertain" 0.00325828418754684 0.0052172703241664 0.00777255289499836 0 0 0.00459024420099149 0.00564330104894858 0 0.00124882922260381 0.000650326138558487 0.00412046648997397
"flower" 0.00325828418754684 0.000579696702685155 0 0.00106895851372008 0.0141663125088539 0 0.00705412631118573 0.000468689216867188 0 0.00975489207837731 0.00505089440706487
"grim" 0.019549705125281 0.00173909010805547 0.00166554704892822 0.00427583405488033 0 0.00918048840198299 0.0077595389423043 0.00515558138553906 0.00749297533562285 0.00390195683135092 0.00159501928644154
"habit" 0.00325828418754684 0.00231878681074062 0.00166554704892822 0.00748270959604058 0 0.003060162800661 0.00493788841783001 0.00140606765060156 0.00624414611301904 0 0.00478505785932462
"infant" 0.00325828418754684 0.00463757362148124 0.00888291759428384 0.00320687554116025 0 0.003060162800661 0.00423247578671144 0.000468689216867188 0 0.00715358752414336 0.00265836547740256
"jav" 0 0.0342021054584241 0.00388627644749918 0 0 0 0.000705412631118573 0.000468689216867188 0 0 0
"knife" 0 0.00173909010805547 0 0 0 0.003060162800661 0 0.00656164903614063 0.00749297533562285 0.00260130455423395 0.005183812680935
"level" 0 0.00115939340537031 0.00055518234964274 0.00534479256860041 0 0.00612032560132199 0.00282165052447429 0.0112485412048125 0.00874180455822666 0.00195097841567546 0.00239252892966231
"marble" 0.00651656837509368 0.00347818021611093 0.00055518234964274 0.00213791702744017 0 0.0107105698023135 0.00493788841783001 0.00703033825300781 0.00499531689041524 0.00975489207837731 0.00119626446483115
"profit" 0 0.00579696702685155 0.00333109409785644 0.00534479256860041 0 0.003060162800661 0.00211623789335572 0.00187475686746875 0 0.000650326138558487 0.00491797613319474
"returning" 0 0.00231878681074062 0.00388627644749918 0.0117585436509209 0 0.0137707326029745 0.00634871368006716 0.0037495137349375 0.00874180455822666 0.00585293524702638 0.000531673095480513
"rod" 0 0.00231878681074062 0.00888291759428384 0 0 0 0.00705412631118573 0.00421820295180469 0.0174836091164533 0 0.00199377410805192
"sadly" 0.00325828418754684 0.00231878681074062 0.00166554704892822 0.0106895851372008 0 0.00612032560132199 0.00141082526223715 0.00562427060240625 0.00999063378083047 0.00650326138558487 0.0018608558341818
"sailing" 0.00325828418754684 0.00115939340537031 0.00111036469928548 0.00106895851372008 0 0.0198910582042965 0.00141082526223715 0.0159354333734844 0.0124882922260381 0 0.000398754821610385
"sprung" 0.00325828418754684 0.0104345406483328 0.00721737054535562 0 0 0.0015300814003305 0.0119920147290157 0.00234344608433594 0.00374648766781143 0.00195097841567546 0.000930427917090898
"suff" 0 0.00695636043222186 0.0310902115799934 0 0 0 0 0 0 0 0
"supposed" 0.00325828418754684 0.00115939340537031 0.00055518234964274 0.00534479256860041 0 0.0015300814003305 0 0.00703033825300781 0.0124882922260381 0.00845423980126033 0.00265836547740256
"swiftly" 0 0.00405787691879609 0.0055518234964274 0 0 0 0.00141082526223715 0.00890509512047656 0.00249765844520762 0.0156078273254037 0.000531673095480513
"tells" 0 0.000579696702685155 0.00444145879714192 0.00427583405488033 0 0.0015300814003305 0.00634871368006716 0.0037495137349375 0 0.00130065227711697 0.00465213958545449
"vent" 0 0.0139127208644437 0.00943809994392658 0.00106895851372008 0 0.003060162800661 0.00352706315559286 0.000937378433734375 0 0 0.00225961065579218
"volumnia" 0 0 0 0 0 0 0 0 0 0 0.00903844262316872
"vouchsafe" 0 0.0052172703241664 0.00888291759428384 0 0 0 0.00211623789335572 0 0 0 0.00531673095480513
"youthful" 0.00325828418754684 0.00405787691879609 0.00055518234964274 0.00106895851372008 0 0.00612032560132199 0.00493788841783001 0.000937378433734375 0.00124882922260381 0.0156078273254037 0.00265836547740256
"admiration" 0 0.00173909010805547 0.0105484646432121 0.00427583405488033 0.0991641875619776 0.0015300814003305 0.00423247578671144 0 0.00124882922260381 0.00845423980126033 0.00172793756031167
"alike" 0.0130331367501874 0.00173909010805547 0.00333109409785644 0.00534479256860041 0.0141663125088539 0.0015300814003305 0.0126974273601343 0.00515558138553906 0.0112394630034343 0.00585293524702638 0
"apparent" 0 0.000579696702685155 0.00111036469928548 0.00748270959604058 0 0.00612032560132199 0.00282165052447429 0.00187475686746875 0.0149859506712457 0.00975489207837731 0.00239252892966231
"asked" 0.00977485256264051 0 0 0.00962062662348074 0 0.00918048840198299 0 0.00656164903614063 0.0187324383390571 0.00390195683135092 0.0018608558341818
"assure" 0 0.00289848351342578 0.00222072939857096 0.00213791702744017 0 0.00612032560132199 0.000705412631118573 0.00234344608433594 0 0.000650326138558487 0.00598132232415577
"attending" 0.00651656837509368 0.00463757362148124 0.0027759117482137 0.00320687554116025 0 0.0015300814003305 0.00141082526223715 0.00187475686746875 0 0 0.00558256750254538
"bottle" 0 0.000579696702685155 0.00055518234964274 0.0224481287881217 0 0.0168308954036355 0 0.00187475686746875 0.00624414611301904 0.00195097841567546 0.00279128375127269
"charles" 0.00325828418754684 0 0 0.00106895851372008 0.0141663125088539 0.003060162800661 0 0.000468689216867188 0.00124882922260381 0.0104052182169358 0.00584840405028564
"cover" 0.0130331367501874 0.00115939340537031 0.00388627644749918 0.00213791702744017 0 0.0015300814003305 0.00423247578671144 0.00515558138553906 0 0.00455228296990941 0.00358879339449346
"date" 0.00651656837509368 0.00405787691879609 0.0183210175382104 0.00106895851372008 0 0.003060162800661 0.00352706315559286 0.000468689216867188 0 0.00260130455423395 0.00159501928644154
"destruction" 0.00325828418754684 0.00405787691879609 0.0027759117482137 0 0.0141663125088539 0.0015300814003305 0.0141082526223715 0.00328082451807031 0.00124882922260381 0.00130065227711697 0.00292420202514282
"disposition" 0 0.000579696702685155 0.00222072939857096 0.00534479256860041 0 0.003060162800661 0.00141082526223715 0.00140606765060156 0.00499531689041524 0.00195097841567546 0.00571548577641551
"flavius" 0 0 0 0 0 0 0 0 0 0 0.00890552434929859
"freedom" 0.00651656837509368 0.00289848351342578 0.00055518234964274 0.00320687554116025 0 0.00765040700165249 0.00987577683566002 0.000937378433734375 0.00624414611301904 0.00130065227711697 0.00372171166836359
"gonzalo" 0 0 0 0 0 0 0 0 0 0 0.00890552434929859
"growing" 0.0130331367501874 0 0.00388627644749918 0.00213791702744017 0.0141663125088539 0.00918048840198299 0.0077595389423043 0.00421820295180469 0.00374648766781143 0.00260130455423395 0.00265836547740256
"houses" 0.00325828418754684 0.00347818021611093 0.00721737054535562 0.00106895851372008 0 0.0137707326029745 0.00211623789335572 0.0037495137349375 0.00249765844520762 0.00260130455423395 0.00265836547740256
"hue" 0.0130331367501874 0.00173909010805547 0.00222072939857096 0 0.0141663125088539 0.0015300814003305 0.00705412631118573 0.00656164903614063 0.00749297533562285 0.00195097841567546 0.00279128375127269
"keen" 0.00651656837509368 0.00231878681074062 0.00333109409785644 0.00106895851372008 0 0.00612032560132199 0.00423247578671144 0.007499027469875 0.00249765844520762 0.00455228296990941 0.00252544720353244
"knights" 0 0.00347818021611093 0.00055518234964274 0.00106895851372008 0 0.0015300814003305 0.00493788841783001 0.00140606765060156 0 0.000650326138558487 0.00624715887189603
"leaning" 0 0.00347818021611093 0.00055518234964274 0.0138964606783611 0 0.00918048840198299 0.000705412631118573 0.0131232980722813 0.00374648766781143 0.00260130455423395 0.000664591369350641
"lifted" 0.019549705125281 0.00289848351342578 0 0.00106895851372008 0 0.00612032560132199 0.00352706315559286 0.00703033825300781 0.00874180455822666 0.0136568489097282 0.000398754821610385
"lonely" 0.0130331367501874 0 0 0.0064137510823205 0 0.021421139604627 0.00352706315559286 0.00562427060240625 0.0149859506712457 0.00715358752414336 0.000398754821610385
"moreover" 0 0 0 0.00213791702744017 0.0141663125088539 0.003060162800661 0 0.00937378433734375 0.0137371214486419 0.00845423980126033 0.00239252892966231
"mosby" 0.218305040565638 0 0 0 0 0 0 0 0 0 0
"natures" 0.00977485256264051 0.00115939340537031 0.00111036469928548 0.00962062662348074 0.0141663125088539 0.003060162800661 0.0155190778846086 0.000937378433734375 0.00124882922260381 0 0.00305712029901295
"offered" 0.00325828418754684 0 0 0.00962062662348074 0.0141663125088539 0.012240651202644 0 0.00562427060240625 0.0137371214486419 0.00715358752414336 0.0018608558341818
"pointing" 0 0 0 0.0138964606783611 0 0.00918048840198299 0.000705412631118573 0.00890509512047656 0.0112394630034343 0.0052026091084679 0.00146210101257141
"post" 0.00977485256264051 0 0.00055518234964274 0 0 0.0015300814003305 0.00282165052447429 0.00328082451807031 0.00999063378083047 0.000650326138558487 0.00558256750254538
"pour^d" 0 0.0324630153503687 0 0 0 0 0.00493788841783001 0 0 0 0.000531673095480513
"prayer" 0.0325828418754684 0.00173909010805547 0.00055518234964274 0.00106895851372008 0 0.0015300814003305 0.00564330104894858 0.00187475686746875 0.00249765844520762 0.00260130455423395 0.00438630303771423
"prevent" 0 0.0052172703241664 0.00444145879714192 0.00106895851372008 0 0.00765040700165249 0.0077595389423043 0.00281213530120313 0.00124882922260381 0.00260130455423395 0.00292420202514282
"pursuit" 0 0.00289848351342578 0.00333109409785644 0.00213791702744017 0.0141663125088539 0.00765040700165249 0.00423247578671144 0.0112485412048125 0.00374648766781143 0.00390195683135092 0.00119626446483115
"rank" 0 0.00289848351342578 0.00333109409785644 0.00106895851372008 0.0141663125088539 0.00612032560132199 0.00211623789335572 0.000937378433734375 0.00374648766781143 0.00130065227711697 0.00531673095480513
"satisfaction" 0 0.00231878681074062 0.00166554704892822 0.00855166810976066 0 0.00612032560132199 0.00352706315559286 0.00187475686746875 0.0124882922260381 0.00195097841567546 0.00345587512062333
"seest" 0.00325828418754684 0.00405787691879609 0.00055518234964274 0 0 0 0.0169299031468457 0 0 0.000650326138558487 0.00438630303771423
"sev" 0 0.0220284747020359 0.014989923440354 0 0 0 0.00141082526223715 0 0 0 0
"smiling" 0 0.000579696702685155 0.00222072939857096 0.00534479256860041 0 0.003060162800661 0.00493788841783001 0.000937378433734375 0.00249765844520762 0.0104052182169358 0.00372171166836359
"states" 0 0.00869545054027733 0.0161002881396395 0.00213791702744017 0 0.0015300814003305 0.00211623789335572 0.00281213530120313 0.00124882922260381 0 0.00132918273870128
"tide" 0.0228079893128279 0.00115939340537031 0.00111036469928548 0.00427583405488033 0 0.00918048840198299 0.000705412631118573 0.00328082451807031 0.00499531689041524 0.00195097841567546 0.00412046648997397
"abode" 0.00325828418754684 0.00579696702685155 0.014989923440354 0 0 0.00765040700165249 0.00634871368006716 0.000937378433734375 0.00499531689041524 0 0.00106334619096103
"affected" 0.00977485256264051 0.00405787691879609 0.00888291759428384 0 0 0.00459024420099149 0 0.0037495137349375 0.00624414611301904 0.00455228296990941 0.00225961065579218
"all^s" 0.00977485256264051 0 0 0 0 0 0 0 0 0.00390195683135092 0.00757634161059731
"arviragus" 0 0 0 0 0 0 0 0 0 0 0.00877260607542846
"attended" 0.00325828418754684 0.00173909010805547 0.00166554704892822 0.00855166810976066 0 0.003060162800661 0.00352706315559286 0.00281213530120313 0.00249765844520762 0.00260130455423395 0.0042533847638441
"beach" 0.00651656837509368 0.000579696702685155 0 0 0 0.012240651202644 0.00141082526223715 0.00843640590360938 0.032469559787699 0.00260130455423395 0.000664591369350641
"beloved" 0.00325828418754684 0 0.00055518234964274 0.00106895851372008 0 0 0.00211623789335572 0.00187475686746875 0 0.0052026091084679 0.00638007714576615
"challenge" 0.0130331367501874 0.00463757362148124 0.00222072939857096 0.00213791702744017 0 0.0015300814003305 0.00141082526223715 0.000468689216867188 0.00249765844520762 0.000650326138558487 0.00544964922867526
"charlie" 0 0 0 0.064137510823205 0 0 0 0 0 0.00390195683135092 0
"clean" 0.00325828418754684 0.00115939340537031 0.00499664114678466 0.00534479256860041 0 0.0015300814003305 0 0.007499027469875 0.00624414611301904 0.00780391366270184 0.00199377410805192
"coffin" 0.00325828418754684 0 0 0 0 0.0015300814003305 0 0.0220283931927578 0 0.00260130455423395 0.00172793756031167
"driven" 0.00977485256264051 0.00115939340537031 0.00499664114678466 0.00320687554116025 0 0.0107105698023135 0.00352706315559286 0.00468689216867188 0.00499531689041524 0.00650326138558487 0.00172793756031167
"exactly" 0.00325828418754684 0.00115939340537031 0.00111036469928548 0.0160343777058012 0 0.00765040700165249 0.000705412631118573 0.0112485412048125 0.00624414611301904 0.00325163069279244 0.000797509643220769
"foreign" 0.00325828418754684 0.00289848351342578 0.00721737054535562 0 0.0283326250177079 0.003060162800661 0 0.0037495137349375 0.00499531689041524 0.00585293524702638 0.00292420202514282
"fountain" 0 0.00289848351342578 0.00333109409785644 0.00213791702744017 0 0 0.0176353157779643 0.0037495137349375 0 0.00455228296990941 0.00172793756031167
"hermione" 0 0 0.00111036469928548 0 0 0 0.000705412631118573 0 0 0 0.00837385125381808
"lake" 0.00651656837509368 0.00289848351342578 0.0105484646432121 0.00106895851372008 0 0.0015300814003305 0.0134028399912529 0.00421820295180469 0.00124882922260381 0.00390195683135092 0.000398754821610385
"leading" 0.00325828418754684 0.000579696702685155 0.00333109409785644 0.00320687554116025 0 0.00765040700165249 0.00282165052447429 0.00562427060240625 0.00749297533562285 0.00715358752414336 0.00225961065579218
"lift" 0.00651656837509368 0.00579696702685155 0.00166554704892822 0 0 0.003060162800661 0.0077595389423043 0.00562427060240625 0.00124882922260381 0.00195097841567546 0.00292420202514282
"limb" 0.00651656837509368 0.00985484394564764 0.0083277352446411 0.00106895851372008 0 0 0.00634871368006716 0.00281213530120313 0.00374648766781143 0.00130065227711697 0.00146210101257141
"lip" 0.00651656837509368 0 0.00111036469928548 0.00213791702744017 0 0.003060162800661 0.00352706315559286 0.00421820295180469 0.00374648766781143 0.00390195683135092 0.00465213958545449
